id_ulasan,nama_pengguna,isi_ulasan,bintang,tanggal_ulasan,jumlah_like,sentimen
1fb4c429-252f-4949-9a45-77f0e47b957b,Defaarsya Defa,membantu,5,2026-02-24 12:43:14,0,Positif
ee74e4e2-b40f-4fb5-a26f-e8c2bb9abdfe,Ikhsan Hanip,saya tertipu pertama pakai dana ini,5,2026-02-24 12:39:38,0,Positif
072d9107-1095-4d6c-9962-83331310eaea,A Suhara,👍👍,5,2026-02-24 12:39:24,0,Positif
00a16cd5-76d7-4ea3-85c5-3fbb13b935cd,Fatimah Syifa,"dana saya yg hilang karena saya top up e- monye BRIZZI belum kembali , mana saya top up 2 kali tapi kenapa yg masuk cuma satu kali mohon segera di proses",1,2026-02-24 12:37:39,0,Negatif
0e119039-c1b8-4ddb-bcb3-524c00a41e1c,Feri Setiawan,kecewa blm masih blm bisa di pakai dana cicilnya padahal udah nongol,1,2026-02-24 12:36:29,0,Negatif
5e3b2ffa-49d7-4d6e-82fb-fe12285dd420,Wawan Setiana,kasih bintang 3 soal y lama masuk ke dalam menu dana y tolong di perbaikan,3,2026-02-24 12:35:56,0,Netral
86be5161-e4da-4dcb-b45e-0ed55be2d0af,Muh Sadly,muantappppp slurrrrrr,5,2026-02-24 12:35:15,0,Positif
d8bce15c-3dcf-4c52-b32c-70db8fe8f587,Reii monćhiss,sangat sulit untuk transaksi kirim uang,1,2026-02-24 12:34:24,0,Negatif
2cc7716b-ac33-437c-a882-ae16838802c1,Sus Silo,belum ada fitur dana instan dan dana cicil,5,2026-02-24 12:33:04,0,Positif
04025a79-4ab5-42cc-a036-6056164e2d6a,adiart grafisdesain,"setelah di update kenapa notifikasinya berubah menjadi ""biip"" kek hp rusak. .",2,2026-02-24 12:33:00,0,Negatif
e2e9b3a0-f30f-4098-aecb-3ec6d34fad48,sarif nadi,sangat membatu trimakasi,5,2026-02-24 12:30:56,0,Positif
9d2c03e4-ed3e-4d56-a5ec-cdfc41e2f04d,Syarwan Bagit77,mohon segera di perbaiki tidak bisa transaksi tidak bisa login eror sering terjadi akhir2 ini,3,2026-02-24 12:30:09,0,Netral
3fe24f53-9a41-4b85-b603-8017cd2bd466,Hasan wirayuda,sangat cepat dalam transaksi,5,2026-02-24 12:29:52,0,Positif
b66ffafc-82b5-4ef6-8e16-b171c7091338,Rudi,baik sekali,5,2026-02-24 12:29:30,0,Positif
71bad953-c2cd-4fe5-a327-dc3287fe1bee,Dufi Poharajasa,bagus,5,2026-02-24 12:26:49,0,Positif
c36a68b6-b40f-4d70-905d-72fb9baf3fa7,idaabrengsek,"sangat bagus kak, tpi mohon maaf saya mau mengunduh qris di dana bisnis nya kok ga bisa ya kak?, kok malah membuka info aplikasi nya di pengaturan.",5,2026-02-24 12:25:00,0,Positif
e638921a-e9c6-48f8-9a45-827156883ee7,Sibalagadona,ga bisa masuk dana knapa ini,1,2026-02-24 12:22:15,0,Negatif
eb35cb39-2e7d-46bc-ab67-069ac8ef5524,Susanto Adj,munculkan dana cicil,5,2026-02-24 12:20:55,0,Positif
1314ee2b-52ee-44d9-96c5-18e69e266ba9,Sell Ahmad,sangat memudahkan,5,2026-02-24 12:20:32,0,Positif
d07c74c4-2b9d-4cf2-b8df-ea95fa7e4281,Reza Clp,👍👍👍👍,5,2026-02-24 12:15:51,0,Positif
a46d6eb7-c542-40be-b0b2-1204818b7b03,Wahyu Suroso,tolong benerin aplikasi nya,5,2026-02-24 12:15:21,0,Positif
0a00d73d-89b4-4cbe-a316-1f7dac22797b,Teguh Coy,ok,4,2026-02-24 12:14:55,0,Positif
274405e5-b2ac-456e-ab5c-1cbec08e8b3a,Mbah Wagiman,terbaik,5,2026-02-24 12:14:52,0,Positif
96a65039-c160-4f55-91ed-16bb3d1ee75f,Mahiwal Mahiwal,kalau bisa chat nya atau paling tidak ada sesi utk bisa dihubungkan langsung dgn cs.. dalam hal ini bukan robot..yg melayani sekali pun misalnya awal kita bertanya itu adalah robot sistem yg melayani 🙏,5,2026-02-24 12:14:32,0,Positif
3e3932a2-d5bf-4cd1-b6cb-856b4e48fe68,loekman brandalz,nomer hp ilang gak bisa beralih akun vermuk udah malah gak bisa,1,2026-02-24 12:11:15,0,Negatif
90d0b944-ac3c-479d-854f-ec9f6fb4d3ec,Nikizaen Nikizaen,bagus,5,2026-02-24 12:09:45,0,Positif
d34295df-54b1-4d72-a197-dbf7ef3ccb5e,Naning Ninong,cepat dan tepat,5,2026-02-24 12:07:53,0,Positif
bfb028f8-7c43-4a8c-a870-baa9cebefedf,Herman sehat Lubis,yg terbaik,5,2026-02-24 12:06:49,0,Positif
dba7f6b3-642c-4e7d-b3da-02c8559beed2,Betu Betu123,bagus,5,2026-02-24 12:05:59,0,Positif
d5c22a86-fc23-4766-b321-9bbadc36f9f2,Aji anto,Qris gagal terus login juga ngga bisa min gimana ini,1,2026-02-24 12:05:50,1,Negatif
1bc8ed72-b114-4261-bcea-8069b9c3a703,Nurul Hasanah,"makasih udah bisa aku verifikasi nya cuma tinggal kalok mau tarik uang dari apk lain ke dana butuh kode nya nah kodenya gk masuk "" ke WA sama SMS jadi aku kasih bintang 4 dulu yaa dan mohon bantuannya terimakasih🙏",4,2026-02-24 12:05:30,0,Positif
021dc857-fbf3-46a8-9a41-e6ae84cab38d,Azril Ali,mantak wes,5,2026-02-24 12:02:28,0,Positif
b78ed77f-b8ab-4c23-a856-f75378afc96a,Zafa Reza,mahku kok rakenek ngetuku sepesial airdrop Iki pie mak,5,2026-02-24 12:02:09,0,Positif
c6ea0889-cdf9-4ab4-8915-5d4a67190b9a,Ratna Ledy,keren,5,2026-02-24 12:00:30,0,Positif
afb811b7-62bf-47e2-a40c-ab19fcb6bbe9,Intan,"min, knpa dana poins ngabuburich gabisa dituker untuk voucher, masa semua vouchernya abis",1,2026-02-24 11:58:02,0,Negatif
bd96b9b7-18e4-42cd-94fc-60a8944f6723,Maria Christiana,penarikan dana dari cash quis kok gk bisa,5,2026-02-24 11:57:02,0,Positif
5e916cf8-c4ea-47c7-b3bc-89fa3a17172a,Sry Samitya,aplikasi e-wallet yang bagus pokoknya 👍🏻🫶🏻,5,2026-02-24 11:55:56,0,Positif
9f35f3d8-7023-49a2-9abb-a38a11b59862,M. Ghaisan Afhami,"di chat ig g di bales lelet pelayanan burik,alah di chat lagi gak dibales awal doang cepet di bales lagi kagak burikk emang BURIKK",1,2026-02-24 11:55:22,0,Negatif
b4b3b7e3-9f63-416d-9f4c-cbd95d9684f5,teropong kehidupan,good,5,2026-02-24 11:55:08,0,Positif
3616e7eb-4e37-4c61-9a58-76b1031c94ed,Andiks IT,"Punya akun DANA hanya untuk top up beli pulsa. Awalnya top up via internet banking setahun ini selalu lancar. Tapi sebulan ini frustasi tidak bisa top up lagi, pihak Bank menyatakan nomor akun (berisi nomor telepon) tidak dikenal. Padahal dana di rekening tidak kosong, malah sangat banyak. Anehnya, dengan sisa saldo sebulan ini masih bisa beli pulsa. Tanya sama pusat bantuan sama mesin/ AI loh malah tambah frustasi. Stlh klaim NORMAL ""ksh bintang 1 ato 0"" batal star 3 yak",3,2026-02-24 11:51:38,92,Netral
7167e356-0958-45ef-b201-555223415375,Dika Pertama27,belum ada dana cicil,5,2026-02-24 11:49:45,0,Positif
e51275ab-c4e3-4581-898b-bfcf68bd26b1,citro Wahyudi,"hati2 buat para pengguna aplikasi dana Krn keamanan tidak terjamin,bukan kmrn saya isi saldo 800 ribu nggk nyampe 5 menit uang hilang dan kejadian seperti ini bukan kali ini aja beberapa teman saya juga mengalami hal yg sama dan uang tidak bisa kembali",1,2026-02-24 11:48:40,0,Negatif
ac67924d-c467-4ea4-99fd-8ba071398ec0,Genemo Kali,"kenapa akun saya di bekukan? berikan penjelasan detail terkait pembekuan akun saya. transaksi gagal semua.. tolong ya berikan solusi agar akun saya bisa saya gunakan lagi karena, saldo masih ada di aplikasi ini.. tolong ya segera!!!",1,2026-02-24 11:47:53,1,Negatif
f3b2eaf8-a21f-45fb-bd55-0ab6bbbbe0c7,Soh Edi,sangat percaya sih aplikasi ini,4,2026-02-24 11:46:42,0,Positif
213e4428-1ada-4416-a580-621513835af9,Soni Putra,sangat bermanfaat n membantu 👍👍👍,5,2026-02-24 11:43:03,0,Positif
e5af3940-76be-4e33-baee-e1aac97ecc7c,Nabil Makkawaru,"mohon saya hanya ingin bertransaksi namun di persulit dengan dana premium ini,mohon mengirim suatu uang itu tak perlu saja premium terlebih dahulu dan juga top up tanpa batasan ya🙏",4,2026-02-24 11:37:15,0,Positif
2a384dda-e51a-4cc0-a7e4-ff1a3c1c39c0,Mengki,baik,5,2026-02-24 11:36:38,0,Positif
61a0fb0b-e0af-42ad-b63a-b00717a73b08,Tunru Aisyah,recomended👍,5,2026-02-24 11:35:39,0,Positif
fd7f3285-ac6d-4195-b771-2a587c1df2fc,Siti Ruqoyah,keren,5,2026-02-24 11:35:39,0,Positif
5667e4e5-774e-4e46-ac0d-bcf82b6c62cd,Muhammad Bilal,aplikasi skem uang di sedot dan tidak ada riwayat transaksi jangan donlod nanti uang habis kekuras terus dan tidak ada pertanggung jawaban dari aplikasi nya,1,2026-02-24 11:34:39,0,Negatif
1c03518c-514c-46b2-aeda-79a8fe10e1fb,Nedi Gebang123,mantep,5,2026-02-24 11:29:03,0,Positif
34a9da48-b7d4-4ea2-b64f-bd7884e889dd,Diman maman,tolong diperbaiki lg apk nya. baru² ini jadi nya susah login nya.,4,2026-02-24 11:28:58,0,Positif
910f6fa1-cf8b-4dfa-ba2c-5d7104ab82e0,Riris Avenue,Sangat praktis Sangat praktis,5,2026-02-24 11:27:05,0,Positif
11c7d68a-fafc-4f43-87ed-578a6407fb17,Kadi Kardi,"kenapa dana cicil saya tidak bisa digunakan lagi,tolong di perbaiki",5,2026-02-24 11:26:36,0,Positif
f9edc09c-ea90-4073-8e35-38818d4bf9c9,Nisfu Budiaman,sangat baik,5,2026-02-24 11:25:50,0,Positif
424c04a4-9b2d-442b-8467-dd64f0e6cc19,Kadek Sudika,cepat sekali,5,2026-02-24 11:23:48,0,Positif
4f0c3e4a-431e-4705-a0fc-79f6c52404fd,Parta Supriyadi,trimakasih,5,2026-02-24 11:23:10,0,Positif
39e1ffcb-3c83-44d7-92bd-3d4f38c53bf6,Antonius Tanau,sangat baik,5,2026-02-24 11:23:04,0,Positif
ebb60a90-1e21-4bce-96ff-020482dc72c9,Bagas Yusfinda,baru daftar dana saldo saya langsung ilang,1,2026-02-24 11:23:01,0,Negatif
90722d65-41df-4618-a365-1b6f74a09b89,Nanang Sukmana,sekarang sangat susah di akses setiap di buka baru beberapa detik langsung log out kembali kelayar utama,2,2026-02-24 11:20:38,0,Negatif
4cd38586-5443-4c16-91e7-366e4b152c38,Ara Cantika,cukup baik,5,2026-02-24 11:19:43,0,Positif
1484d814-4608-490a-9570-c13421c83bd4,puzia nurmansyah,mantap,5,2026-02-24 11:19:36,0,Positif
32b116be-252d-437e-81af-d750ea212830,Yayah Yayah,baikk dan cepat prosesnya,5,2026-02-24 11:15:39,0,Positif
bf5ded72-5aa5-4dc6-a8a6-6550a9c05757,Epul Pul,uang aman bisa nabung juga di dana bagus,3,2026-02-24 11:12:36,0,Netral
e281d15e-f662-4155-87ec-1a802d000708,Sarah Haryati,sangatt baik,5,2026-02-24 11:11:37,0,Positif
615166bb-76ae-4c24-8364-5d35e52513ba,Parmono Mono,ok sangat membantu buat transaksi bos,5,2026-02-24 11:10:46,0,Positif
c76f5148-439b-4795-b882-8130f85e22d0,sugeng sutrisno,🥰,5,2026-02-24 11:10:30,0,Positif
48a3106c-582f-49fb-8d6c-401db2d15cf7,Nia Daniati,bagus,5,2026-02-24 11:10:25,0,Positif
dea8ade0-f3cd-4ee9-a9c9-0afb700eb17f,stay aa mistery,bgus,5,2026-02-24 11:10:24,0,Positif
1370d0d9-119f-4241-88bc-c3dfc0598bc1,Sri Iriyani,dengan dana transaksi lebih mudah,5,2026-02-24 11:10:13,0,Positif
998cafe8-1fd5-4c23-ac30-76d93f3f178a,Hasan Nudin,bagus,5,2026-02-24 11:10:07,0,Positif
3b3d22b3-61b4-4e3b-8e2b-9519a9665a47,Widia Rinjani,bagus banget,5,2026-02-24 11:10:04,0,Positif
e66a7aab-2c08-42ac-9fdc-af90cbc9cc7e,Santi Natalia,oke,5,2026-02-24 11:09:49,0,Positif
a19e4ddf-419d-445b-b941-d79275bab91b,Rama Putra,"sering close ya, berat banget",3,2026-02-24 11:09:30,0,Netral
6acd0d7d-bbc2-4b0a-9000-7bfd241fa8d7,Sutrisno Saputra,sangat baik dan mudah untuk mengurus segala sesuatu,5,2026-02-24 11:09:02,0,Positif
d2fc15f3-8857-4e00-bb12-d6d0af60f123,Ahmad Dani,"kenapa gk bisa di buka apkny , mau kirim uang malang gk bisa di buka sdh 2 hari setiap membuka apkny cuma nampak putih saja . padahal lagi perlu2nya , pas ngisi uang bisa sekali ada isinya mgebleng terus. berjam2 nunggu gk bisa kebuka",2,2026-02-24 11:07:38,1,Negatif
d752d81c-de49-4dd6-9754-533727f02314,Deris Vanhouten,mantap,5,2026-02-24 11:05:32,0,Positif
63582517-b999-48a0-b42e-008263968b97,Felli Fel,mantap,5,2026-02-24 11:05:29,0,Positif
fbe56aec-2d3a-49b0-937f-b0bfcd9004f4,Fikri Ramdani,mantap,5,2026-02-24 10:57:19,0,Positif
7c88f480-2896-4ed6-af6c-698b556d630b,ogi hermawan,jelek ada limit dancil sama dana instan cuman pajangan doang gak bisa di gunakan,1,2026-02-24 10:57:03,0,Negatif
9c90c470-93c9-4485-9641-86b507f69f56,Agus jumanto,bagus,5,2026-02-24 10:56:51,0,Positif
e6340e6a-94ba-46f0-9a08-5945cc843496,erwin Sukardi,baik,5,2026-02-24 10:56:14,0,Positif
4aa2fd50-9a64-49a1-93a1-8f0d09cdd073,Muhib Budin,keren,5,2026-02-24 10:55:34,0,Positif
d6fd98e5-3722-4050-805c-6ae5f7c02a8e,Siti Nurhalimah,baik,5,2026-02-24 10:51:17,0,Positif
788c617a-b3ff-4600-9c0a-428388479262,naima nara,dana semakin mantap sukses kedepan nya ya..,5,2026-02-24 10:50:35,0,Positif
8d9954c6-fd19-4d24-8b85-d7786bd15a5e,Sartin Ismail,terbaik sekali,5,2026-02-24 10:49:19,0,Positif
924c07e5-6675-481f-abf3-9c79f1b506d9,Alvin Muhajirin,sangat membantu,5,2026-02-24 10:49:10,0,Positif
b73b0e36-8565-4837-b0d2-2a257bd6129b,Kenny,dana memang praktis n aman terpercaya,5,2026-02-24 10:47:23,0,Positif
63767cad-a510-47cc-aeaf-fd19db4a6644,Zio,woi hadiah harianny gk bisa di claim,1,2026-02-24 10:46:02,0,Negatif
9492036e-0b87-45c2-ac15-48b2a271e0e0,ORBANUS JULIAN,baik,5,2026-02-24 10:41:34,0,Positif
7dfc9850-2b24-4e38-aa3f-e386233b8f7f,Animasi Kita,aplikasi rusak jleek...eror trus ni aplikas...paket ada...masa jaringan terputus teru....uang ampe ilang 2jt,1,2026-02-24 10:38:43,0,Negatif
2e68597d-0fbb-4957-a6f1-dda5edf34b06,requzen alvarezz,"Gatau kenapa responnya lambat banget, terus mau daftar juga di persulit...ada lagi yang saldo dana hilang/kebobol",1,2026-02-24 10:36:22,0,Negatif
d87ec63d-4a26-41d7-aff1-16c3b86f2b9d,nur 098,mantap,5,2026-02-24 10:35:23,0,Positif
be4b792c-1ceb-4b44-af55-64dfc17baf9a,Ipan Maulana,sama ja ga da jempot,5,2026-02-24 10:34:35,0,Positif
8e38fc52-1362-4cee-a795-6c06ba97d2c8,Noveta Noveta,uang kalian jgn disimpan didana nanti hilang sendiri kayak aku,1,2026-02-24 10:33:53,0,Negatif
5f9f5134-1429-4d3c-bd56-c943739dc5e7,Sadu Afifah,Mantap,5,2026-02-24 10:30:12,0,Positif
3ea8ea9f-3066-4374-916e-a5c63447246d,Krisna Wijaya,berpa kali gagal verifikasi update -_-,1,2026-02-24 10:29:54,0,Negatif
78bba5b5-52e6-4803-ab93-677e6b178cd2,Nur Yadi,Dana mempermudah dalam transaksi,5,2026-02-24 10:29:10,0,Positif
63c40820-612d-4cc4-8b8f-794e5aa8fe45,Siti Maesaroh,sangat membantu memudahkan proses perputaran uang 👍👍👍,4,2026-02-24 10:28:53,0,Positif
e9530215-1bd7-4b93-b051-c5e01fac8ecd,Aira Aris,dana cicilan saya KNPA tidak tersedia padahal sudah di bayar lunas tagihannya ..masa harus protes dlu baru di aktifkan,3,2026-02-24 10:28:30,0,Netral
d2d5fa5d-af4d-4188-aecf-155d47ae09df,Bubur Ayam,"bagus,transaksi lancar cuman sayang play leter ku belum muncul juga",5,2026-02-24 10:28:25,0,Positif
d996d38c-ccf6-4c7b-89be-25c52e0988a1,YOGA SAPUTRA,aplikasi yang sangat berguna untuk transaksi,5,2026-02-24 10:28:14,0,Positif
1ffd6eea-059e-4af6-924c-6e256cf2aa33,Fauzan Tsm,mantap,5,2026-02-24 10:25:28,0,Positif
fd95acb2-8550-4f4f-842f-1ad25b617e92,Yuliarti Chania,ok,5,2026-02-24 10:24:18,0,Positif
cec13c2d-2889-43c1-b0cf-502245270f7f,Maya Sawana,sangat bagus digunakan untuk transaksi,4,2026-02-24 10:22:55,0,Positif
5e63f514-7d78-4dc2-8c86-151316314be7,Rehan Putra,gak punya pengalaman,3,2026-02-24 10:22:12,0,Netral
9cd34192-3b89-4bcd-9ac3-461b5af8d756,Eka Samsul,ini kenapa ya kk gak bisa masuk sama sekali,3,2026-02-24 10:20:36,0,Netral
459339b6-809a-4643-aa0f-6428791a649f,A Ritonga,bagus,5,2026-02-24 10:19:10,0,Positif
5756bb88-9326-4a04-9067-9988cce6f5bf,ciboy ciboy,aplikasi nya bagus tapi sayang setiap mau login malah keluar sendiri dan tidak bisa login tolong diperbaiki,2,2026-02-24 10:17:16,0,Negatif
1affb80a-1307-4912-8a5b-ef477bdc0b86,Komang Pramata,"aplikasi dana sekarang sudah tidak aman ,uang saya terkuras di aplikasi ini 900 ribu, ga tau kenapa atau ada yang retas kode otp nya,,, berarti aplikasinya sudah tidak aman",1,2026-02-24 10:16:36,0,Negatif
b8112647-3910-4165-9a1a-87a60afa33c8,Suardi,ok sangat,5,2026-02-24 10:16:16,0,Positif
6dbfb92f-8730-4b3f-afdf-560cde22f94c,Batu Kubur Pondang,"enakan dulu topup alfa gratis, sekarang topup ke alfamart kena admin. 1.500.",2,2026-02-24 10:13:37,0,Negatif
44e02f1b-36a0-4872-91a8-2b2ee1aba8a7,Angga 1709,sangat puas,5,2026-02-24 10:13:02,0,Positif
8440124f-c7de-43af-8421-153e10a742c3,Kurniati Rahmalia ayu,tanggal tua uang tinggal 30 di dana malah hilang ga tau kemana padahal ga buat transaksi!!!!!!!!!!!!!!!!!!!!!!!!! ini kalo ada bintang 0 gw pilih bintang 0 tanggung jawab g looo,1,2026-02-24 10:08:23,0,Negatif
2f6560c3-47a2-4ce6-be49-9d1d9b2136bb,Yusuf Maulana,jos ya,5,2026-02-24 10:05:17,0,Positif
be1545bf-d1fe-44f6-95e2-b52348197856,Suheli Thea,ok,5,2026-02-24 10:03:45,0,Positif
9a4c911b-26a0-4757-a6ec-18ae16a9d926,Riyan,mohon tampilkan fitur Dana cicil,5,2026-02-24 10:02:36,0,Positif
071bde97-ddcf-46fc-ba8b-5d5cc21e24b3,yohana sano,bagus,4,2026-02-24 09:59:34,0,Positif
aff51fc0-2acb-4a5e-bb21-c65efb971f0f,Ditaa,"uangku hilang gara' aplikasi ini, padahal ga ada transaksi sama sekali",1,2026-02-24 09:58:54,0,Negatif
389a4e28-f897-4639-9af6-e63f1c7d2a39,Rianlatip latip,cepat dan bagus,5,2026-02-24 09:57:14,0,Positif
9ba588f6-a0b7-42d5-a0bb-44deade1b7ea,Muh Buhairi,terbaik,5,2026-02-24 09:54:39,0,Positif
0e49027b-cda2-4cba-9bdd-b47b3dbb0b95,Aden Wahyu,saya top up tol saldo tidak masuk. dan tidak ada ripand saldo. sangat di sayangkan sangat buruk top up nyangkut ripan saldo perlu 5 hari,1,2026-02-24 09:49:37,1,Negatif
d603c228-a80b-4c73-a528-4e9a4b0c2f23,Komang Artha,nice,5,2026-02-24 09:48:52,0,Positif
2e99bbd1-ef1f-4372-a8af-1291031feae0,Apliani,sangat membantu sih,5,2026-02-24 09:47:10,0,Positif
d8d79a53-cfc7-4c8b-bae9-16bfcfc2bb99,Nazriel Pratama Lukman,"Semoga terus diksh gratis transfer, aman banget ini mah",5,2026-02-24 09:46:55,0,Positif
aa1df23f-80af-4624-9cd8-adc71c962876,TRI MARWANTO,mntap,5,2026-02-24 09:40:55,0,Positif
cf1a8af1-ccd8-4cd2-be67-544f27bd1020,Pejuang Napkah,"lemot sering keluar sendiri, yg lebih parah nya isi kuota masuk engga kaga ada modal kali dana ni udah sering gue isi data ga masuk"".",2,2026-02-24 09:40:39,0,Negatif
ace0e659-2c17-4b40-ab19-ee6136b69b1a,gilang ramadhan,mantap,5,2026-02-24 09:39:36,0,Positif
c07ae6b2-02a7-4e2b-b10c-fec3e8acb9a9,Aliya Bilqiz,ok,5,2026-02-24 09:34:44,0,Positif
099b1137-1605-4b14-a66a-a7a30010e3b1,Dar yanto,Cara hapus permanen,5,2026-02-24 09:34:35,0,Positif
0102fe2a-bec0-48d1-85f5-ad016d653761,Riki Balelo,sangat baik,5,2026-02-24 09:34:31,0,Positif
22191f4b-dca6-4709-92ed-94bef7e5b8da,Rudi Anti,bagus,4,2026-02-24 09:32:44,0,Positif
c4fcf964-eb20-4169-be27-e3ba0607e40e,one beat channel,good,5,2026-02-24 09:32:27,0,Positif
b8f32bb3-fcc1-4d10-ae63-352057f2d7f4,Arif Kurniawan,gk bisa di buka hari ini knapa ya,3,2026-02-24 09:31:27,0,Netral
7802978a-278c-4c2a-8bcc-1d2d23b45393,Muhammadchawilanwar,jossss membantu sekali,3,2026-02-24 09:29:32,0,Netral
0104a3e1-7965-41b8-8ef8-7dffe87dd8b3,Oktaviyan R aziz,baik,5,2026-02-24 09:29:18,0,Positif
3d3bd993-018c-4d21-ba06-34759d0aa7ab,Andreas Agung nugraha,bagusss,4,2026-02-24 09:29:08,0,Positif
8eec75c2-aa4f-4b48-aa9b-f99e2e2e12c2,Candra Agus,saya menilai cukup baik,5,2026-02-24 09:26:53,0,Positif
b89561d1-7d2e-469c-89c2-4e150370640d,Toto Haryanto,aplikasi sangat bagus tapi sulit melakukanvtransaksi,5,2026-02-24 09:26:14,0,Positif
c4de5d7d-4932-40b3-b778-ebb77af3fd6c,Ali Mas,top,5,2026-02-24 09:25:05,0,Positif
730fe6fc-1373-430b-8d9f-810f041ce97b,Muhammad Afrizal,"tolong diperbaiki bug saat dibuka aplikasinya selalu mental, udh diupdate restart hp semua tetap sama kalau tetap gini terus ga akan ada yang mau pake apk ini lgi",1,2026-02-24 09:24:41,0,Negatif
88eae5b8-4513-4d09-91b9-f694784e81a4,Suwarno Penghubung,Mantap,5,2026-02-24 09:24:30,0,Positif
062ba469-2818-4c4e-ba98-af631059e0c6,Ahmad Husen,sangat sangat bagus,5,2026-02-24 09:23:37,0,Positif
5fd51567-f858-4c19-a3b7-fbb8fb015160,Fatatun Hanunah,Akun dana saya tidak bisa akses premium karena KTP sudah saya gunakan di nomor lain. sedangkan saldo di akun sekarang tidak bisa digunakan. solusinya bagaimana? CS tidak bs bantu menyelesaikan masalah saya,1,2026-02-24 09:23:22,0,Negatif
4f3821e7-a833-459b-ae61-7ecd81da2c37,Gendis Aulia,Haiii.. Kak.. saya sudah lama pake dana baru 3 hari ini kok tiap ada notifikasi masuk suara nya beda kaya suara scan. itu knp ya kak? sudah coba ke pengaturan tapi tetep ga bisa. Apakah dana saya aman ya kak?,5,2026-02-24 09:22:58,0,Positif
886e6ae1-7014-4f90-b6de-559648735754,Sholihah Shodiqun,kenapa ya kok aku download dana GK bisa,3,2026-02-24 09:22:47,0,Netral
faac37cb-f926-4e44-a28d-79aa57c80dbd,The mahjong,makin mantep,5,2026-02-24 09:21:52,0,Positif
05c7cc7a-76c9-4209-a17f-50cd5c15e099,Aditya Pratama,mantapp,5,2026-02-24 09:20:51,0,Positif
de10ef4e-dd66-443e-bd31-1647018d1569,Sonny Septiawan,ok rekomended,5,2026-02-24 09:18:28,0,Positif
311b04f8-eab8-4c25-943b-0f7d7585f499,ahmad chairul,mantap,5,2026-02-24 09:17:12,0,Positif
08fd0bb5-5f74-40b9-ba1e-c66f9bafbfec,Huri Mashur,baik,3,2026-02-24 09:16:58,0,Netral
cb32c96a-c293-4104-9306-acd766dcd388,Alwi aidan,bagaimana cara munculkan dana instan ??,4,2026-02-24 09:15:26,0,Positif
9c613058-8d3a-4c59-98aa-3add8e78021b,Reni Wahyani,bagus,5,2026-02-24 09:12:19,0,Positif
6561e1ec-cadf-4db0-917c-89a1ca270e8f,Jeri,aplikasinya yang sangat bagus dan aman,5,2026-02-24 09:10:16,0,Positif
f935d7fe-8f6f-4d4c-98c5-337232e21533,Nining Cas81,bagus,4,2026-02-24 09:09:58,0,Positif
5f1b452b-400a-4b7e-9bf5-aff1fbde47be,Adel Del,aplikasi nya bagus kok minusnya saya tidak tahu cara narik uang nya 😭😭,5,2026-02-24 09:08:48,0,Positif
875f2ca9-9df2-49e6-80d1-8a8665e67110,Luluk Bsk,transfer loading lama padahal jaringan oke kok,4,2026-02-24 09:08:20,0,Positif
bba5de99-4d60-42fb-87ef-4c2bb283e8f3,Neni Panggabean,bagus,4,2026-02-24 09:08:16,0,Positif
8bca0ab3-c06d-41c8-9c87-30beb6e725d3,cctv guunung pati,hilang uang ku tiba tiba ke blokir,1,2026-02-24 09:03:50,0,Negatif
62e5185b-7f4a-4313-ba69-1926e3891c5a,Aidil Pasli,terimah kasih pengembalian dana saya sudah masuk responya cepat,5,2026-02-24 08:59:05,0,Positif
b20d58a0-86a8-45b2-a58f-c2240ace360d,Topyanto To,oke mantap,5,2026-02-24 08:56:06,0,Positif
615897cf-8efd-44e8-b736-b60e0116b191,Mohamad Wakhid,ini kenapa notifikasinya tat tut tat tut kek peringatan bencana alam njier,3,2026-02-24 08:53:47,0,Netral
3172d8ad-df08-46e8-bf46-5c1d4f48c0f3,Rika Mujahadah,mengapa akun dana dinonaktifkan,3,2026-02-24 08:49:58,0,Netral
59d02bd3-5ff4-4751-9ead-379a7fa583cf,Ihya Ulumudin,mantap,5,2026-02-24 08:49:38,0,Positif
5d23e55e-ea7c-4f7a-a6ab-69e1283eeca6,Habib nasrullah,oke,5,2026-02-24 08:48:45,0,Positif
cfbc819a-d9c9-4a18-9e54-159e9026e79b,Herman yap,"aplikasi apaan ini mau tarik tunai kode gak muncul,malah uang terpending 300rb sdh 1jam lebih hampir 2jam. mau hubungi Cs Aja Susah. giliran terhubung yang balas robot.",1,2026-02-24 08:48:25,0,Negatif
58b3ee3f-4165-4144-a335-ab02421dc183,Brielle,bintang nya yg berbicara,5,2026-02-24 08:46:13,0,Positif
afcd1a85-3e2b-48b3-82d9-7be69d43dafc,Dosantos'23 chanel,sangat bagus,5,2026-02-24 08:43:28,0,Positif
e3997403-9d26-4606-a320-3eceb634fbec,Digo Gemilang,admin nya trllu mahal untuk TF coba kaya app sebelah yg gratis TF ke smua pasti lebih nyaman,2,2026-02-24 08:39:40,0,Negatif
a9173a0b-1162-4203-9c57-3559901accc2,Fera Fiana,ini kenapa aplikasinya gak bisa di buka udah beberapa hari gak bisa di buka nunggu ada notif dulu baru bisa kebuka🙏 mohon untuk di perhatikan min🙏🙏,2,2026-02-24 08:38:53,0,Negatif
