id_ulasan,nama_pengguna,isi_ulasan,bintang,tanggal_ulasan,jumlah_like,sentimen,teks_bersih
6c994aea-0ffe-417e-9210-41b6890a2896,Didin Sunjaya,mudah untuk semua kepentingan,5,2026-02-24 12:51:48,0,Positif,mudah penting
ec97ac4a-189a-4ece-afb8-fc8931f968f9,Iceng Rohmat,tiap kirim 1500 tiap nerima 1500 beuki gede we potongan na,1,2026-02-24 12:51:43,0,Negatif,kirim nerima beuki gede we potong na
eeee30d6-8e0e-4b9f-a6cc-a52615f873f9,Muhammad Abenk,mantap,5,2026-02-24 12:50:33,0,Positif,mantap
20938c91-9ca7-466d-9d05-120088e47a2c,Khoiron net,Sangat baik dan membantu,5,2026-02-24 12:48:19,0,Positif,bantu
0bd407cd-0e4a-4193-a46e-d8e8203ed428,Udi Aprianto,aplikasi ini sangat membantu,5,2026-02-24 12:48:09,0,Positif,aplikasi bantu
c1e4a729-2ebc-4a33-b7f3-3b8430a10323,Yehezkiel Devic,server error trus bikin rugi pengguna,1,2026-02-24 12:46:50,0,Negatif,server error trus bikin rugi guna
2776b380-67fe-4fcf-ae0d-4d36dde40008,Alpiah Yahh,"tolong lah kerja sama nya min,,semua orang gak bisa login karena nomor yang terdaftar di akun dana sudah tidak aktif/hilang, sedangkan di akun dana tersebut ada beberapa saldo..dan Saya sudah beberapa kali untuk mengganti nomor namun saldo tersebut 0 rupiah, sedang kan saldo tersebut berjumlah 130.000,,,tidak sama apk gopay apk gopay hanya memerlukan pin utk masuk tidak perlu nomor Verifikasi... meski kartu sudah hilang",1,2026-02-24 12:44:58,0,Negatif,tolong min login nomor daftar akun dana aktif hilang akun dana saldo ganti nomor saldo rupiah saldo apk gopay apk gopay pin nomor verifikasi kartu hilang
224ec9fb-fa7f-447a-abdd-1a5f6f6be088,komeng frd,"aplikasi yg bagus trasaksi lancar cuma sekarang kendala nya saya ga bisa scan Dana,yg ke 2 Dana say premium tapi kenapa jadi berubah sendiri",3,2026-02-24 12:43:33,0,Netral,aplikasi bagus trasaksi lancar kendala scan dana dana say premium ubah
1fb4c429-252f-4949-9a45-77f0e47b957b,Defaarsya Defa,membantu,5,2026-02-24 12:43:14,0,Positif,bantu
ee74e4e2-b40f-4fb5-a26f-e8c2bb9abdfe,Ikhsan Hanip,saya tertipu pertama pakai dana ini,5,2026-02-24 12:39:38,0,Positif,tipu pakai dana
00a16cd5-76d7-4ea3-85c5-3fbb13b935cd,Fatimah Syifa,"dana saya yg hilang karena saya top up e- monye BRIZZI belum kembali , mana saya top up 2 kali tapi kenapa yg masuk cuma satu kali mohon segera di proses",1,2026-02-24 12:37:39,0,Negatif,dana hilang top up monye brizzi top up proses
0e119039-c1b8-4ddb-bcb3-524c00a41e1c,Feri Setiawan,kecewa blm masih blm bisa di pakai dana cicilnya padahal udah nongol,1,2026-02-24 12:36:29,0,Negatif,kecewa pakai dana cicil nongol
5e3b2ffa-49d7-4d6e-82fb-fe12285dd420,Wawan Setiana,kasih bintang 3 soal y lama masuk ke dalam menu dana y tolong di perbaikan,3,2026-02-24 12:35:56,0,Netral,kasih bintang menu dana tolong baik
86be5161-e4da-4dcb-b45e-0ed55be2d0af,Muh Sadly,muantappppp slurrrrrr,5,2026-02-24 12:35:15,0,Positif,muantappppp slurrrrrr
d8bce15c-3dcf-4c52-b32c-70db8fe8f587,Reii monćhiss,sangat sulit untuk transaksi kirim uang,1,2026-02-24 12:34:24,0,Negatif,sulit transaksi kirim uang
2cc7716b-ac33-437c-a882-ae16838802c1,Sus Silo,belum ada fitur dana instan dan dana cicil,5,2026-02-24 12:33:04,0,Positif,fitur dana instan dana cicil
04025a79-4ab5-42cc-a036-6056164e2d6a,adiart grafisdesain,"setelah di update kenapa notifikasinya berubah menjadi ""biip"" kek hp rusak. .",2,2026-02-24 12:33:00,0,Negatif,update notifikasi ubah biip kek hp rusak
e2e9b3a0-f30f-4098-aecb-3ec6d34fad48,sarif nadi,sangat membatu trimakasi,5,2026-02-24 12:30:56,0,Positif,batu trimakasi
9d2c03e4-ed3e-4d56-a5ec-cdfc41e2f04d,Syarwan Bagit77,mohon segera di perbaiki tidak bisa transaksi tidak bisa login eror sering terjadi akhir2 ini,3,2026-02-24 12:30:09,0,Netral,baik transaksi login eror
3fe24f53-9a41-4b85-b603-8017cd2bd466,Hasan wirayuda,sangat cepat dalam transaksi,5,2026-02-24 12:29:52,0,Positif,cepat transaksi
71bad953-c2cd-4fe5-a327-dc3287fe1bee,Dufi Poharajasa,bagus,5,2026-02-24 12:26:49,0,Positif,bagus
c36a68b6-b40f-4d70-905d-72fb9baf3fa7,idaabrengsek,"sangat bagus kak, tpi mohon maaf saya mau mengunduh qris di dana bisnis nya kok ga bisa ya kak?, kok malah membuka info aplikasi nya di pengaturan.",5,2026-02-24 12:25:00,0,Positif,bagus kak maaf unduh qris dana bisnis kak buka info aplikasi atur
e638921a-e9c6-48f8-9a45-827156883ee7,Sibalagadona,ga bisa masuk dana knapa ini,1,2026-02-24 12:22:15,0,Negatif,dana knapa
eb35cb39-2e7d-46bc-ab67-069ac8ef5524,Susanto Adj,munculkan dana cicil,5,2026-02-24 12:20:55,0,Positif,muncul dana cicil
1314ee2b-52ee-44d9-96c5-18e69e266ba9,Sell Ahmad,sangat memudahkan,5,2026-02-24 12:20:32,0,Positif,mudah
a46d6eb7-c542-40be-b0b2-1204818b7b03,Wahyu Suroso,tolong benerin aplikasi nya,5,2026-02-24 12:15:21,0,Positif,tolong benerin aplikasi
0a00d73d-89b4-4cbe-a316-1f7dac22797b,Teguh Coy,ok,4,2026-02-24 12:14:55,0,Positif,ok
274405e5-b2ac-456e-ab5c-1cbec08e8b3a,Mbah Wagiman,terbaik,5,2026-02-24 12:14:52,0,Positif,baik
96a65039-c160-4f55-91ed-16bb3d1ee75f,Mahiwal Mahiwal,kalau bisa chat nya atau paling tidak ada sesi utk bisa dihubungkan langsung dgn cs.. dalam hal ini bukan robot..yg melayani sekali pun misalnya awal kita bertanya itu adalah robot sistem yg melayani 🙏,5,2026-02-24 12:14:32,0,Positif,chat sesi hubung cs robot layan robot sistem layan
3e3932a2-d5bf-4cd1-b6cb-856b4e48fe68,loekman brandalz,nomer hp ilang gak bisa beralih akun vermuk udah malah gak bisa,1,2026-02-24 12:11:15,0,Negatif,nomer hp ilang alih akun vermuk
90d0b944-ac3c-479d-854f-ec9f6fb4d3ec,Nikizaen Nikizaen,bagus,5,2026-02-24 12:09:45,0,Positif,bagus
d34295df-54b1-4d72-a197-dbf7ef3ccb5e,Naning Ninong,cepat dan tepat,5,2026-02-24 12:07:53,0,Positif,cepat
bfb028f8-7c43-4a8c-a870-baa9cebefedf,Herman sehat Lubis,yg terbaik,5,2026-02-24 12:06:49,0,Positif,baik
dba7f6b3-642c-4e7d-b3da-02c8559beed2,Betu Betu123,bagus,5,2026-02-24 12:05:59,0,Positif,bagus
d5c22a86-fc23-4766-b321-9bbadc36f9f2,Aji anto,Qris gagal terus login juga ngga bisa min gimana ini,1,2026-02-24 12:05:50,1,Negatif,qris gagal login min
1bc8ed72-b114-4261-bcea-8069b9c3a703,Nurul Hasanah,"makasih udah bisa aku verifikasi nya cuma tinggal kalok mau tarik uang dari apk lain ke dana butuh kode nya nah kodenya gk masuk "" ke WA sama SMS jadi aku kasih bintang 4 dulu yaa dan mohon bantuannya terimakasih🙏",4,2026-02-24 12:05:30,0,Positif,makasih verifikasi tinggal kalok tarik uang apk dana butuh kode kode wa sms kasih bintang yaa bantu terimakasih
021dc857-fbf3-46a8-9a41-e6ae84cab38d,Azril Ali,mantak wes,5,2026-02-24 12:02:28,0,Positif,mantak wes
b78ed77f-b8ab-4c23-a856-f75378afc96a,Zafa Reza,mahku kok rakenek ngetuku sepesial airdrop Iki pie mak,5,2026-02-24 12:02:09,0,Positif,mah rakenek ngetuku sial airdrop iki pie mak
c6ea0889-cdf9-4ab4-8915-5d4a67190b9a,Ratna Ledy,keren,5,2026-02-24 12:00:30,0,Positif,keren
afb811b7-62bf-47e2-a40c-ab19fcb6bbe9,Intan,"min, knpa dana poins ngabuburich gabisa dituker untuk voucher, masa semua vouchernya abis",1,2026-02-24 11:58:02,0,Negatif,min knpa dana poins ngabuburich gabisa dituker voucher vouchernya habis
bd96b9b7-18e4-42cd-94fc-60a8944f6723,Maria Christiana,penarikan dana dari cash quis kok gk bisa,5,2026-02-24 11:57:02,0,Positif,tari dana cash quis
5e916cf8-c4ea-47c7-b3bc-89fa3a17172a,Sry Samitya,aplikasi e-wallet yang bagus pokoknya 👍🏻🫶🏻,5,2026-02-24 11:55:56,0,Positif,aplikasi wallet bagus pokok
9f35f3d8-7023-49a2-9abb-a38a11b59862,M. Ghaisan Afhami,"di chat ig g di bales lelet pelayanan burik,alah di chat lagi gak dibales awal doang cepet di bales lagi kagak burikk emang BURIKK",1,2026-02-24 11:55:22,0,Negatif,chat ig bales lelet layan burik alah chat dibales doang cepet bales burikk burikk
b4b3b7e3-9f63-416d-9f4c-cbd95d9684f5,teropong kehidupan,good,5,2026-02-24 11:55:08,0,Positif,good
3616e7eb-4e37-4c61-9a58-76b1031c94ed,Andiks IT,"Punya akun DANA hanya untuk top up beli pulsa. Awalnya top up via internet banking setahun ini selalu lancar. Tapi sebulan ini frustasi tidak bisa top up lagi, pihak Bank menyatakan nomor akun (berisi nomor telepon) tidak dikenal. Padahal dana di rekening tidak kosong, malah sangat banyak. Anehnya, dengan sisa saldo sebulan ini masih bisa beli pulsa. Tanya sama pusat bantuan sama mesin/ AI loh malah tambah frustasi. Stlh klaim NORMAL ""ksh bintang 1 ato 0"" batal star 3 yak",3,2026-02-24 11:51:38,92,Netral,akun dana top up beli pulsa top up via internet banking tahun lancar bulan frustasi top up bank nomor akun isi nomor telepon kenal dana rekening kosong aneh sisa saldo bulan beli pulsa pusat bantu mesin ai loh frustasi stlh klaim normal ksh bintang ato batal star yak
7167e356-0958-45ef-b201-555223415375,Dika Pertama27,belum ada dana cicil,5,2026-02-24 11:49:45,0,Positif,dana cicil
e51275ab-c4e3-4581-898b-bfcf68bd26b1,citro Wahyudi,"hati2 buat para pengguna aplikasi dana Krn keamanan tidak terjamin,bukan kmrn saya isi saldo 800 ribu nggk nyampe 5 menit uang hilang dan kejadian seperti ini bukan kali ini aja beberapa teman saya juga mengalami hal yg sama dan uang tidak bisa kembali",1,2026-02-24 11:48:40,0,Negatif,hati guna aplikasi dana aman jamin kmrn isi saldo ribu nggk nyampe menit uang hilang jadi teman alami uang
ac67924d-c467-4ea4-99fd-8ba071398ec0,Genemo Kali,"kenapa akun saya di bekukan? berikan penjelasan detail terkait pembekuan akun saya. transaksi gagal semua.. tolong ya berikan solusi agar akun saya bisa saya gunakan lagi karena, saldo masih ada di aplikasi ini.. tolong ya segera!!!",1,2026-02-24 11:47:53,1,Negatif,akun beku jelas detail kait beku akun transaksi gagal tolong solusi akun saldo aplikasi tolong
f3b2eaf8-a21f-45fb-bd55-0ab6bbbbe0c7,Soh Edi,sangat percaya sih aplikasi ini,4,2026-02-24 11:46:42,0,Positif,percaya sih aplikasi
213e4428-1ada-4416-a580-621513835af9,Soni Putra,sangat bermanfaat n membantu 👍👍👍,5,2026-02-24 11:43:03,0,Positif,manfaat bantu
e5af3940-76be-4e33-baee-e1aac97ecc7c,Nabil Makkawaru,"mohon saya hanya ingin bertransaksi namun di persulit dengan dana premium ini,mohon mengirim suatu uang itu tak perlu saja premium terlebih dahulu dan juga top up tanpa batasan ya🙏",4,2026-02-24 11:37:15,0,Positif,transaksi sulit dana premium kirim uang premium top up batas
61a0fb0b-e0af-42ad-b63a-b00717a73b08,Tunru Aisyah,recomended👍,5,2026-02-24 11:35:39,0,Positif,recomended
fd7f3285-ac6d-4195-b771-2a587c1df2fc,Siti Ruqoyah,keren,5,2026-02-24 11:35:39,0,Positif,keren
5667e4e5-774e-4e46-ac0d-bcf82b6c62cd,Muhammad Bilal,aplikasi skem uang di sedot dan tidak ada riwayat transaksi jangan donlod nanti uang habis kekuras terus dan tidak ada pertanggung jawaban dari aplikasi nya,1,2026-02-24 11:34:39,0,Negatif,aplikasi skem uang sedot riwayat transaksi donlod uang habis kuras tanggung aplikasi
1c03518c-514c-46b2-aeda-79a8fe10e1fb,Nedi Gebang123,mantep,5,2026-02-24 11:29:03,0,Positif,mantep
34a9da48-b7d4-4ea2-b64f-bd7884e889dd,Diman maman,tolong diperbaiki lg apk nya. baru² ini jadi nya susah login nya.,4,2026-02-24 11:28:58,0,Positif,tolong baik apk susah login
910f6fa1-cf8b-4dfa-ba2c-5d7104ab82e0,Riris Avenue,Sangat praktis Sangat praktis,5,2026-02-24 11:27:05,0,Positif,praktis praktis
11c7d68a-fafc-4f43-87ed-578a6407fb17,Kadi Kardi,"kenapa dana cicil saya tidak bisa digunakan lagi,tolong di perbaiki",5,2026-02-24 11:26:36,0,Positif,dana cicil tolong baik
424c04a4-9b2d-442b-8467-dd64f0e6cc19,Kadek Sudika,cepat sekali,5,2026-02-24 11:23:48,0,Positif,cepat
4f0c3e4a-431e-4705-a0fc-79f6c52404fd,Parta Supriyadi,trimakasih,5,2026-02-24 11:23:10,0,Positif,trimakasih
ebb60a90-1e21-4bce-96ff-020482dc72c9,Bagas Yusfinda,baru daftar dana saldo saya langsung ilang,1,2026-02-24 11:23:01,0,Negatif,daftar dana saldo ilang
90722d65-41df-4618-a365-1b6f74a09b89,Nanang Sukmana,sekarang sangat susah di akses setiap di buka baru beberapa detik langsung log out kembali kelayar utama,2,2026-02-24 11:20:38,0,Negatif,susah akses buka detik log out layar utama
1484d814-4608-490a-9570-c13421c83bd4,puzia nurmansyah,mantap,5,2026-02-24 11:19:36,0,Positif,mantap
32b116be-252d-437e-81af-d750ea212830,Yayah Yayah,baikk dan cepat prosesnya,5,2026-02-24 11:15:39,0,Positif,baikk cepat proses
bf5ded72-5aa5-4dc6-a8a6-6550a9c05757,Epul Pul,uang aman bisa nabung juga di dana bagus,3,2026-02-24 11:12:36,0,Netral,uang aman nabung dana bagus
e281d15e-f662-4155-87ec-1a802d000708,Sarah Haryati,sangatt baik,5,2026-02-24 11:11:37,0,Positif,sangatt
615166bb-76ae-4c24-8364-5d35e52513ba,Parmono Mono,ok sangat membantu buat transaksi bos,5,2026-02-24 11:10:46,0,Positif,ok bantu transaksi bos
48a3106c-582f-49fb-8d6c-401db2d15cf7,Nia Daniati,bagus,5,2026-02-24 11:10:25,0,Positif,bagus
dea8ade0-f3cd-4ee9-a9c9-0afb700eb17f,stay aa mistery,bgus,5,2026-02-24 11:10:24,0,Positif,bgus
1370d0d9-119f-4241-88bc-c3dfc0598bc1,Sri Iriyani,dengan dana transaksi lebih mudah,5,2026-02-24 11:10:13,0,Positif,dana transaksi mudah
998cafe8-1fd5-4c23-ac30-76d93f3f178a,Hasan Nudin,bagus,5,2026-02-24 11:10:07,0,Positif,bagus
3b3d22b3-61b4-4e3b-8e2b-9519a9665a47,Widia Rinjani,bagus banget,5,2026-02-24 11:10:04,0,Positif,bagus
e66a7aab-2c08-42ac-9fdc-af90cbc9cc7e,Santi Natalia,oke,5,2026-02-24 11:09:49,0,Positif,oke
a19e4ddf-419d-445b-b941-d79275bab91b,Rama Putra,"sering close ya, berat banget",3,2026-02-24 11:09:30,0,Netral,close berat
6acd0d7d-bbc2-4b0a-9000-7bfd241fa8d7,Sutrisno Saputra,sangat baik dan mudah untuk mengurus segala sesuatu,5,2026-02-24 11:09:02,0,Positif,mudah urus
d2fc15f3-8857-4e00-bb12-d6d0af60f123,Ahmad Dani,"kenapa gk bisa di buka apkny , mau kirim uang malang gk bisa di buka sdh 2 hari setiap membuka apkny cuma nampak putih saja . padahal lagi perlu2nya , pas ngisi uang bisa sekali ada isinya mgebleng terus. berjam2 nunggu gk bisa kebuka",2,2026-02-24 11:07:38,1,Negatif,buka apkny kirim uang malang buka buka apkny nampak putih pas ngisi uang isi mgebleng jam nunggu buka
d752d81c-de49-4dd6-9754-533727f02314,Deris Vanhouten,mantap,5,2026-02-24 11:05:32,0,Positif,mantap
63582517-b999-48a0-b42e-008263968b97,Felli Fel,mantap,5,2026-02-24 11:05:29,0,Positif,mantap
fbe56aec-2d3a-49b0-937f-b0bfcd9004f4,Fikri Ramdani,mantap,5,2026-02-24 10:57:19,0,Positif,mantap
7c88f480-2896-4ed6-af6c-698b556d630b,ogi hermawan,jelek ada limit dancil sama dana instan cuman pajangan doang gak bisa di gunakan,1,2026-02-24 10:57:03,0,Negatif,jelek limit dancil dana instan cuman pajang doang
9c90c470-93c9-4485-9641-86b507f69f56,Agus jumanto,bagus,5,2026-02-24 10:56:51,0,Positif,bagus
4aa2fd50-9a64-49a1-93a1-8f0d09cdd073,Muhib Budin,keren,5,2026-02-24 10:55:34,0,Positif,keren
788c617a-b3ff-4600-9c0a-428388479262,naima nara,dana semakin mantap sukses kedepan nya ya..,5,2026-02-24 10:50:35,0,Positif,dana mantap sukses depan
8d9954c6-fd19-4d24-8b85-d7786bd15a5e,Sartin Ismail,terbaik sekali,5,2026-02-24 10:49:19,0,Positif,baik
924c07e5-6675-481f-abf3-9c79f1b506d9,Alvin Muhajirin,sangat membantu,5,2026-02-24 10:49:10,0,Positif,bantu
b73b0e36-8565-4837-b0d2-2a257bd6129b,Kenny,dana memang praktis n aman terpercaya,5,2026-02-24 10:47:23,0,Positif,dana praktis aman percaya
63767cad-a510-47cc-aeaf-fd19db4a6644,Zio,woi hadiah harianny gk bisa di claim,1,2026-02-24 10:46:02,0,Negatif,woi hadiah harianny claim
7dfc9850-2b24-4e38-aa3f-e386233b8f7f,Animasi Kita,aplikasi rusak jleek...eror trus ni aplikas...paket ada...masa jaringan terputus teru....uang ampe ilang 2jt,1,2026-02-24 10:38:43,0,Negatif,aplikasi rusak jleek eror trus ni aplikas paket jaring putus teru uang ampe ilang jt
2e68597d-0fbb-4957-a6f1-dda5edf34b06,requzen alvarezz,"Gatau kenapa responnya lambat banget, terus mau daftar juga di persulit...ada lagi yang saldo dana hilang/kebobol",1,2026-02-24 10:36:22,0,Negatif,gatau responnya lambat daftar sulit saldo dana hilang bobol
d87ec63d-4a26-41d7-aff1-16c3b86f2b9d,nur 098,mantap,5,2026-02-24 10:35:23,0,Positif,mantap
be4b792c-1ceb-4b44-af55-64dfc17baf9a,Ipan Maulana,sama ja ga da jempot,5,2026-02-24 10:34:35,0,Positif,ja da jempot
8e38fc52-1362-4cee-a795-6c06ba97d2c8,Noveta Noveta,uang kalian jgn disimpan didana nanti hilang sendiri kayak aku,1,2026-02-24 10:33:53,0,Negatif,uang simpan dana hilang kayak
5f9f5134-1429-4d3c-bd56-c943739dc5e7,Sadu Afifah,Mantap,5,2026-02-24 10:30:12,0,Positif,mantap
3ea8ea9f-3066-4374-916e-a5c63447246d,Krisna Wijaya,berpa kali gagal verifikasi update -_-,1,2026-02-24 10:29:54,0,Negatif,berpa gagal verifikasi update
78bba5b5-52e6-4803-ab93-677e6b178cd2,Nur Yadi,Dana mempermudah dalam transaksi,5,2026-02-24 10:29:10,0,Positif,dana mudah transaksi
63c40820-612d-4cc4-8b8f-794e5aa8fe45,Siti Maesaroh,sangat membantu memudahkan proses perputaran uang 👍👍👍,4,2026-02-24 10:28:53,0,Positif,bantu mudah proses putar uang
e9530215-1bd7-4b93-b051-c5e01fac8ecd,Aira Aris,dana cicilan saya KNPA tidak tersedia padahal sudah di bayar lunas tagihannya ..masa harus protes dlu baru di aktifkan,3,2026-02-24 10:28:30,0,Netral,dana cicil knpa sedia bayar lunas tagih protes aktif
d2d5fa5d-af4d-4188-aecf-155d47ae09df,Bubur Ayam,"bagus,transaksi lancar cuman sayang play leter ku belum muncul juga",5,2026-02-24 10:28:25,0,Positif,bagus transaksi lancar cuman sayang play leter ku muncul
d996d38c-ccf6-4c7b-89be-25c52e0988a1,YOGA SAPUTRA,aplikasi yang sangat berguna untuk transaksi,5,2026-02-24 10:28:14,0,Positif,aplikasi guna transaksi
1ffd6eea-059e-4af6-924c-6e256cf2aa33,Fauzan Tsm,mantap,5,2026-02-24 10:25:28,0,Positif,mantap
fd95acb2-8550-4f4f-842f-1ad25b617e92,Yuliarti Chania,ok,5,2026-02-24 10:24:18,0,Positif,ok
cec13c2d-2889-43c1-b0cf-502245270f7f,Maya Sawana,sangat bagus digunakan untuk transaksi,4,2026-02-24 10:22:55,0,Positif,bagus transaksi
5e63f514-7d78-4dc2-8c86-151316314be7,Rehan Putra,gak punya pengalaman,3,2026-02-24 10:22:12,0,Netral,alam
9cd34192-3b89-4bcd-9ac3-461b5af8d756,Eka Samsul,ini kenapa ya kk gak bisa masuk sama sekali,3,2026-02-24 10:20:36,0,Netral,kk
459339b6-809a-4643-aa0f-6428791a649f,A Ritonga,bagus,5,2026-02-24 10:19:10,0,Positif,bagus
5756bb88-9326-4a04-9067-9988cce6f5bf,ciboy ciboy,aplikasi nya bagus tapi sayang setiap mau login malah keluar sendiri dan tidak bisa login tolong diperbaiki,2,2026-02-24 10:17:16,0,Negatif,aplikasi bagus sayang login login tolong baik
1affb80a-1307-4912-8a5b-ef477bdc0b86,Komang Pramata,"aplikasi dana sekarang sudah tidak aman ,uang saya terkuras di aplikasi ini 900 ribu, ga tau kenapa atau ada yang retas kode otp nya,,, berarti aplikasinya sudah tidak aman",1,2026-02-24 10:16:36,0,Negatif,aplikasi dana aman uang kuras aplikasi ribu retas kode otp aplikasi aman
b8112647-3910-4165-9a1a-87a60afa33c8,Suardi,ok sangat,5,2026-02-24 10:16:16,0,Positif,ok
6dbfb92f-8730-4b3f-afdf-560cde22f94c,Batu Kubur Pondang,"enakan dulu topup alfa gratis, sekarang topup ke alfamart kena admin. 1.500.",2,2026-02-24 10:13:37,0,Negatif,enak topup alfa gratis topup alfamart admin
44e02f1b-36a0-4872-91a8-2b2ee1aba8a7,Angga 1709,sangat puas,5,2026-02-24 10:13:02,0,Positif,puas
8440124f-c7de-43af-8421-153e10a742c3,Kurniati Rahmalia ayu,tanggal tua uang tinggal 30 di dana malah hilang ga tau kemana padahal ga buat transaksi!!!!!!!!!!!!!!!!!!!!!!!!! ini kalo ada bintang 0 gw pilih bintang 0 tanggung jawab g looo,1,2026-02-24 10:08:23,0,Negatif,tanggal tua uang tinggal dana hilang mana transaksi bintang pilih bintang tanggung looo
2f6560c3-47a2-4ce6-be49-9d1d9b2136bb,Yusuf Maulana,jos ya,5,2026-02-24 10:05:17,0,Positif,jos
be1545bf-d1fe-44f6-95e2-b52348197856,Suheli Thea,ok,5,2026-02-24 10:03:45,0,Positif,ok
9a4c911b-26a0-4757-a6ec-18ae16a9d926,Riyan,mohon tampilkan fitur Dana cicil,5,2026-02-24 10:02:36,0,Positif,tampil fitur dana cicil
071bde97-ddcf-46fc-ba8b-5d5cc21e24b3,yohana sano,bagus,4,2026-02-24 09:59:34,0,Positif,bagus
aff51fc0-2acb-4a5e-bb21-c65efb971f0f,Ditaa,"uangku hilang gara' aplikasi ini, padahal ga ada transaksi sama sekali",1,2026-02-24 09:58:54,0,Negatif,uang hilang gara aplikasi transaksi
389a4e28-f897-4639-9af6-e63f1c7d2a39,Rianlatip latip,cepat dan bagus,5,2026-02-24 09:57:14,0,Positif,cepat bagus
9ba588f6-a0b7-42d5-a0bb-44deade1b7ea,Muh Buhairi,terbaik,5,2026-02-24 09:54:39,0,Positif,baik
0e49027b-cda2-4cba-9bdd-b47b3dbb0b95,Aden Wahyu,saya top up tol saldo tidak masuk. dan tidak ada ripand saldo. sangat di sayangkan sangat buruk top up nyangkut ripan saldo perlu 5 hari,1,2026-02-24 09:49:37,1,Negatif,top up tol saldo ripand saldo sayang buruk top up nyangkut ripan saldo
d603c228-a80b-4c73-a528-4e9a4b0c2f23,Komang Artha,nice,5,2026-02-24 09:48:52,0,Positif,nice
2e99bbd1-ef1f-4372-a8af-1291031feae0,Apliani,sangat membantu sih,5,2026-02-24 09:47:10,0,Positif,bantu sih
d8d79a53-cfc7-4c8b-bae9-16bfcfc2bb99,Nazriel Pratama Lukman,"Semoga terus diksh gratis transfer, aman banget ini mah",5,2026-02-24 09:46:55,0,Positif,moga diksh gratis transfer aman mah
aa1df23f-80af-4624-9cd8-adc71c962876,TRI MARWANTO,mntap,5,2026-02-24 09:40:55,0,Positif,mntap
cf1a8af1-ccd8-4cd2-be67-544f27bd1020,Pejuang Napkah,"lemot sering keluar sendiri, yg lebih parah nya isi kuota masuk engga kaga ada modal kali dana ni udah sering gue isi data ga masuk"".",2,2026-02-24 09:40:39,0,Negatif,lot parah isi kuota engga kaga modal dana ni isi data
ace0e659-2c17-4b40-ab19-ee6136b69b1a,gilang ramadhan,mantap,5,2026-02-24 09:39:36,0,Positif,mantap
c07ae6b2-02a7-4e2b-b10c-fec3e8acb9a9,Aliya Bilqiz,ok,5,2026-02-24 09:34:44,0,Positif,ok
099b1137-1605-4b14-a66a-a7a30010e3b1,Dar yanto,Cara hapus permanen,5,2026-02-24 09:34:35,0,Positif,hapus permanen
22191f4b-dca6-4709-92ed-94bef7e5b8da,Rudi Anti,bagus,4,2026-02-24 09:32:44,0,Positif,bagus
c4fcf964-eb20-4169-be27-e3ba0607e40e,one beat channel,good,5,2026-02-24 09:32:27,0,Positif,good
b8f32bb3-fcc1-4d10-ae63-352057f2d7f4,Arif Kurniawan,gk bisa di buka hari ini knapa ya,3,2026-02-24 09:31:27,0,Netral,buka knapa
7802978a-278c-4c2a-8bcc-1d2d23b45393,Muhammadchawilanwar,jossss membantu sekali,3,2026-02-24 09:29:32,0,Netral,jossss bantu
3d3bd993-018c-4d21-ba06-34759d0aa7ab,Andreas Agung nugraha,bagusss,4,2026-02-24 09:29:08,0,Positif,bagusss
8eec75c2-aa4f-4b48-aa9b-f99e2e2e12c2,Candra Agus,saya menilai cukup baik,5,2026-02-24 09:26:53,0,Positif,nilai
b89561d1-7d2e-469c-89c2-4e150370640d,Toto Haryanto,aplikasi sangat bagus tapi sulit melakukanvtransaksi,5,2026-02-24 09:26:14,0,Positif,aplikasi bagus sulit melakukanvtransaksi
c4de5d7d-4932-40b3-b778-ebb77af3fd6c,Ali Mas,top,5,2026-02-24 09:25:05,0,Positif,top
730fe6fc-1373-430b-8d9f-810f041ce97b,Muhammad Afrizal,"tolong diperbaiki bug saat dibuka aplikasinya selalu mental, udh diupdate restart hp semua tetap sama kalau tetap gini terus ga akan ada yang mau pake apk ini lgi",1,2026-02-24 09:24:41,0,Negatif,tolong baik bug buka aplikasi mental diupdate restart hp gin pake apk lgi
88eae5b8-4513-4d09-91b9-f694784e81a4,Suwarno Penghubung,Mantap,5,2026-02-24 09:24:30,0,Positif,mantap
062ba469-2818-4c4e-ba98-af631059e0c6,Ahmad Husen,sangat sangat bagus,5,2026-02-24 09:23:37,0,Positif,bagus
5fd51567-f858-4c19-a3b7-fbb8fb015160,Fatatun Hanunah,Akun dana saya tidak bisa akses premium karena KTP sudah saya gunakan di nomor lain. sedangkan saldo di akun sekarang tidak bisa digunakan. solusinya bagaimana? CS tidak bs bantu menyelesaikan masalah saya,1,2026-02-24 09:23:22,0,Negatif,akun dana akses premium ktp nomor saldo akun solusi cs bantu selesai
4f3821e7-a833-459b-ae61-7ecd81da2c37,Gendis Aulia,Haiii.. Kak.. saya sudah lama pake dana baru 3 hari ini kok tiap ada notifikasi masuk suara nya beda kaya suara scan. itu knp ya kak? sudah coba ke pengaturan tapi tetep ga bisa. Apakah dana saya aman ya kak?,5,2026-02-24 09:22:58,0,Positif,haiii kak pake dana notifikasi suara beda kaya suara scan kak coba atur tetep dana aman kak
886e6ae1-7014-4f90-b6de-559648735754,Sholihah Shodiqun,kenapa ya kok aku download dana GK bisa,3,2026-02-24 09:22:47,0,Netral,download dana
